,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0015985829522833228,10.0,5.0,5,0.05,300
1,1,0.016982999979518354,7.0,12.0,5,0.05,300
2,2,0.018233582959510386,7.0,18.0,5,0.05,300
3,3,0.019447249942459166,7.0,24.0,5,0.05,300
4,4,0.0207897910149768,5.0,31.0,5,0.05,300
5,5,0.021974707953631878,5.0,37.0,5,0.05,300
6,6,0.023143457947298884,5.0,43.0,5,0.05,300
7,7,0.024311249959282577,5.0,49.0,5,0.05,300
8,8,0.02548499999102205,5.0,55.0,5,0.05,300
9,9,0.026659499970264733,5.0,61.0,5,0.05,300
10,10,0.027827207930386066,5.0,67.0,5,0.05,300
11,11,0.02899554092437029,5.0,73.0,5,0.05,300
12,12,0.030170457903295755,5.0,79.0,5,0.05,300
13,13,0.03222116595134139,5.0,85.0,5,0.05,300
14,14,0.036004082998260856,5.0,91.0,5,0.05,300
15,15,0.039849957916885614,5.0,97.0,5,0.05,300
16,16,0.042106415960006416,5.0,103.0,5,0.05,300
17,17,0.04335199994966388,5.0,109.0,5,0.05,300
18,18,0.044541999930515885,5.0,115.0,5,0.05,300
19,19,0.04571945790667087,5.0,121.0,5,0.05,300
20,20,0.04689370794221759,5.0,127.0,5,0.05,300
21,21,0.0482470829738304,3.0,134.0,5,0.05,300
22,22,0.04941999993752688,3.0,140.0,5,0.05,300
23,23,0.050596582936123013,3.0,146.0,5,0.05,300
24,24,0.05176750000100583,3.0,152.0,5,0.05,300
25,25,0.05293429095763713,3.0,158.0,5,0.05,300
26,26,0.05410162499174476,3.0,164.0,5,0.05,300
27,27,0.055268790922127664,3.0,170.0,5,0.05,300
28,28,0.05644979095086455,3.0,176.0,5,0.05,300
29,29,0.057622249936684966,3.0,182.0,5,0.05,300
30,30,0.05879824992734939,3.0,188.0,5,0.05,300
31,31,0.05996491597034037,3.0,194.0,5,0.05,300
32,32,0.06112920795567334,3.0,200.0,5,0.05,300
33,33,0.0623023749794811,3.0,206.0,5,0.05,300
34,34,0.06348354101646692,3.0,212.0,5,0.05,300
35,35,0.06465245794970542,3.0,218.0,5,0.05,300
36,36,0.06582074996549636,3.0,224.0,5,0.05,300
37,37,0.06699287495575845,3.0,230.0,5,0.05,300
38,38,0.06816187500953674,3.0,236.0,5,0.05,300
39,39,0.06933104095514864,3.0,242.0,5,0.05,300
40,40,0.07050074997823685,3.0,248.0,5,0.05,300
41,41,0.07167695800308138,3.0,254.0,5,0.05,300
42,42,0.07284754095599055,3.0,260.0,5,0.05,300
43,43,0.07402029098011553,3.0,266.0,5,0.05,300
44,44,0.07519062492065132,3.0,272.0,5,0.05,300
45,45,0.07636183290742338,3.0,278.0,5,0.05,300
