,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,0.00019154197070747614,24.0,0.0,0.1,300
1,1,0.11788737506140023,25.0,2.0,0.1,300
2,2,0.11793808301445097,26.0,4.0,0.1,300
3,3,0.1179783750558272,27.0,6.0,0.1,300
4,4,0.11801570805255324,28.0,8.0,0.1,300
5,5,0.11810087505728006,28.0,9.0,0.1,300
6,6,0.11813916696701199,28.0,10.0,0.1,300
7,7,0.11817262496333569,28.0,11.0,0.1,300
8,8,0.1182049170602113,28.0,12.0,0.1,300
9,9,0.11824708303902298,29.0,14.0,0.1,300
10,10,0.11828591697849333,30.0,16.0,0.1,300
11,11,0.11832374997902662,31.0,18.0,0.1,300
12,12,0.1183612080058083,31.0,19.0,0.1,300
13,13,0.11839874996803701,31.0,20.0,0.1,300
14,14,0.11844395799562335,32.0,22.0,0.1,300
15,15,0.11848449998069555,32.0,23.0,0.1,300
16,16,0.11852116696536541,32.0,24.0,0.1,300
17,17,0.11855737504083663,32.0,25.0,0.1,300
18,18,0.11859704204834998,32.0,26.0,0.1,300
19,19,0.11863354197703302,32.0,27.0,0.1,300
20,20,0.11867520806845278,33.0,29.0,0.1,300
21,21,0.11871679197065532,34.0,31.0,0.1,300
22,22,0.11875691707246006,34.0,32.0,0.1,300
23,23,0.11879433307331055,34.0,33.0,0.1,300
24,24,0.11883195803966373,34.0,34.0,0.1,300
25,25,0.11887012503575534,34.0,35.0,0.1,300
26,26,0.11890841706190258,34.0,36.0,0.1,300
27,27,0.11894708301406354,34.0,37.0,0.1,300
28,28,0.11898612498771399,34.0,38.0,0.1,300
29,29,0.11902520805597305,34.0,39.0,0.1,300
30,30,0.11906491697300225,34.0,40.0,0.1,300
31,31,0.11910487501882017,34.0,41.0,0.1,300
32,32,0.11914483306463808,34.0,42.0,0.1,300
33,33,0.11918933305423707,34.0,43.0,0.1,300
34,34,0.11923087504692376,34.0,44.0,0.1,300
35,35,0.11927287501748651,34.0,45.0,0.1,300
36,36,0.11932008306030184,35.0,47.0,0.1,300
37,37,0.11936437501572073,35.0,48.0,0.1,300
38,38,0.11941237503197044,36.0,50.0,0.1,300
39,39,0.11945545801427215,36.0,51.0,0.1,300
40,40,0.11950333300046623,37.0,53.0,0.1,300
41,41,0.11955299996770918,37.0,54.0,0.1,300
42,42,0.11959745804779232,37.0,55.0,0.1,300
43,43,0.11964254197664559,37.0,56.0,0.1,300
44,44,0.11968783300835639,37.0,57.0,0.1,300
45,45,0.11973291705362499,37.0,58.0,0.1,300
46,46,0.11977833299897611,37.0,59.0,0.1,300
47,47,0.11982645804528147,37.0,60.0,0.1,300
48,48,0.11987541697453707,37.0,61.0,0.1,300
49,49,0.11992466705851257,37.0,62.0,0.1,300
50,50,0.11997479200363159,37.0,63.0,0.1,300
51,51,0.12002279201988131,37.0,64.0,0.1,300
52,52,0.12007545796222985,38.0,66.0,0.1,300
53,53,0.12012750003486872,38.0,67.0,0.1,300
54,54,0.12017941696103662,38.0,68.0,0.1,300
55,55,0.1202288749627769,38.0,69.0,0.1,300
56,56,0.12028425000607967,39.0,71.0,0.1,300
57,57,0.12033562501892447,39.0,72.0,0.1,300
58,58,0.12039391696453094,40.0,74.0,0.1,300
59,59,0.12044924998190254,41.0,76.0,0.1,300
60,60,0.12050016701687127,41.0,77.0,0.1,300
61,61,0.120550874969922,41.0,78.0,0.1,300
62,62,0.1206093750661239,42.0,80.0,0.1,300
63,63,0.12066162505652755,42.0,81.0,0.1,300
64,64,0.12072020804043859,43.0,83.0,0.1,300
65,65,0.12077458295971155,43.0,84.0,0.1,300
66,66,0.12082791700959206,43.0,85.0,0.1,300
67,67,0.12088158295955509,43.0,86.0,0.1,300
68,68,0.12093520804774016,43.0,87.0,0.1,300
69,69,0.12098875001538545,43.0,88.0,0.1,300
70,70,0.12104345799889416,43.0,89.0,0.1,300
71,71,0.12110329198185354,44.0,91.0,0.1,300
72,72,0.12115762499161065,44.0,92.0,0.1,300
73,73,0.12121300003491342,44.0,93.0,0.1,300
74,74,0.12126879196148366,44.0,94.0,0.1,300
75,75,0.12132525001652539,44.0,95.0,0.1,300
76,76,0.12138150003738701,44.0,96.0,0.1,300
77,77,0.12143987498711795,44.0,97.0,0.1,300
78,78,0.12149679206777364,44.0,98.0,0.1,300
79,79,0.12155404197983444,44.0,99.0,0.1,300
80,80,0.12161154206842184,44.0,100.0,0.1,300
81,81,0.1216698749922216,44.0,101.0,0.1,300
82,82,0.12173362507019192,45.0,103.0,0.1,300
83,83,0.12179733300581574,46.0,105.0,0.1,300
84,84,0.12186112499330193,47.0,107.0,0.1,300
85,85,0.12192108307499439,47.0,108.0,0.1,300
86,86,0.12198175000958145,47.0,109.0,0.1,300
87,87,0.12204283301252872,47.0,110.0,0.1,300
88,88,0.1221035000635311,47.0,111.0,0.1,300
89,89,0.12216441705822945,47.0,112.0,0.1,300
90,90,0.12222616700455546,47.0,113.0,0.1,300
91,91,0.12228795804549009,47.0,114.0,0.1,300
92,92,0.12234958296176046,47.0,115.0,0.1,300
93,93,0.1224132920615375,47.0,116.0,0.1,300
94,94,0.12247595796361566,47.0,117.0,0.1,300
95,95,0.12253908300772309,47.0,118.0,0.1,300
96,96,0.12260470807086676,47.0,119.0,0.1,300
97,97,0.12266987503971905,47.0,120.0,0.1,300
98,98,0.1227341250050813,47.0,121.0,0.1,300
99,99,0.12279891700018197,47.0,122.0,0.1,300
100,100,0.1228646250674501,47.0,123.0,0.1,300
101,101,0.12293099996168166,47.0,124.0,0.1,300
102,102,0.12299675005488098,47.0,125.0,0.1,300
103,103,0.12306358304340392,47.0,126.0,0.1,300
104,104,0.12312999996356666,47.0,127.0,0.1,300
105,105,0.12319283303804696,47.0,128.0,0.1,300
106,106,0.12325379205867648,47.0,129.0,0.1,300
107,107,0.12331479205749929,47.0,130.0,0.1,300
108,108,0.12337549997027963,47.0,131.0,0.1,300
109,109,0.12343899998813868,47.0,132.0,0.1,300
110,110,0.12350066704675555,47.0,133.0,0.1,300
111,111,0.12356304202694446,47.0,134.0,0.1,300
112,112,0.12362537498120219,47.0,135.0,0.1,300
113,113,0.12368845799937844,47.0,136.0,0.1,300
114,114,0.12375095800962299,47.0,137.0,0.1,300
115,115,0.12381420796737075,47.0,138.0,0.1,300
116,116,0.12387766700703651,47.0,139.0,0.1,300
117,117,0.12394116702489555,47.0,140.0,0.1,300
118,118,0.1240052500506863,47.0,141.0,0.1,300
119,119,0.12406962504610419,47.0,142.0,0.1,300
120,120,0.1241345830494538,47.0,143.0,0.1,300
121,121,0.12419958296231925,47.0,144.0,0.1,300
122,122,0.12426458299160004,47.0,145.0,0.1,300
123,123,0.12433104205410928,47.0,146.0,0.1,300
124,124,0.12439700006507337,47.0,147.0,0.1,300
125,125,0.12446399999316782,47.0,148.0,0.1,300
126,126,0.12453116697724909,47.0,149.0,0.1,300
127,127,0.12459799996577203,47.0,150.0,0.1,300
128,128,0.1246662080520764,47.0,151.0,0.1,300
129,129,0.12474087497685105,48.0,153.0,0.1,300
130,130,0.12480916699860245,48.0,154.0,0.1,300
131,131,0.12487733305897564,48.0,155.0,0.1,300
132,132,0.12494654196780175,48.0,156.0,0.1,300
133,133,0.12501566705759615,48.0,157.0,0.1,300
134,134,0.12508470797911286,48.0,158.0,0.1,300
135,135,0.1251548749860376,48.0,159.0,0.1,300
136,136,0.12522512499708682,48.0,160.0,0.1,300
137,137,0.12529562506824732,48.0,161.0,0.1,300
138,138,0.125366291962564,48.0,162.0,0.1,300
139,139,0.1254389580572024,48.0,163.0,0.1,300
140,140,0.12551091704517603,48.0,164.0,0.1,300
141,141,0.12558254203759134,48.0,165.0,0.1,300
142,142,0.12565491697750986,48.0,166.0,0.1,300
143,143,0.12572683300822973,48.0,167.0,0.1,300
144,144,0.12580024998169392,48.0,168.0,0.1,300
145,145,0.12587279197759926,48.0,169.0,0.1,300
146,146,0.12594612501561642,48.0,170.0,0.1,300
147,147,0.1260197920491919,48.0,171.0,0.1,300
148,148,0.12609470798633993,48.0,172.0,0.1,300
149,149,0.12617091706488281,48.0,173.0,0.1,300
150,150,0.12624625000171363,48.0,174.0,0.1,300
151,151,0.12632087501697242,48.0,175.0,0.1,300
152,152,0.12639633298385888,48.0,176.0,0.1,300
153,153,0.1264724580105394,48.0,177.0,0.1,300
154,154,0.12656287499703467,48.0,178.0,0.1,300
155,155,0.1266399580053985,48.0,179.0,0.1,300
156,156,0.12671708303969353,48.0,180.0,0.1,300
157,157,0.1267938750097528,48.0,181.0,0.1,300
158,158,0.12687454198021442,48.0,182.0,0.1,300
159,159,0.12695729197002947,49.0,184.0,0.1,300
160,160,0.12703612504992634,49.0,185.0,0.1,300
161,161,0.1271153329871595,49.0,186.0,0.1,300
162,162,0.12719495804049075,49.0,187.0,0.1,300
163,163,0.12727399996947497,49.0,188.0,0.1,300
164,164,0.12735295796301216,49.0,189.0,0.1,300
165,165,0.12743754195980728,49.0,190.0,0.1,300
166,166,0.12752350000664592,49.0,191.0,0.1,300
167,167,0.12760433298535645,49.0,192.0,0.1,300
168,168,0.12768641696311533,49.0,193.0,0.1,300
169,169,0.1277697499608621,49.0,194.0,0.1,300
170,170,0.12785091705154628,49.0,195.0,0.1,300
171,171,0.1279319580644369,49.0,196.0,0.1,300
172,172,0.12801400001626462,49.0,197.0,0.1,300
173,173,0.12809758307412267,49.0,198.0,0.1,300
174,174,0.12818866700399667,49.0,199.0,0.1,300
175,175,0.12827529199421406,49.0,200.0,0.1,300
176,176,0.12835875002201647,49.0,201.0,0.1,300
177,177,0.12844150001183152,49.0,202.0,0.1,300
178,178,0.12852525000926107,49.0,203.0,0.1,300
179,179,0.12861045799218118,49.0,204.0,0.1,300
180,180,0.12869870802387595,49.0,205.0,0.1,300
181,181,0.1287877920549363,49.0,206.0,0.1,300
182,182,0.1288767079822719,49.0,207.0,0.1,300
183,183,0.12896287499461323,49.0,208.0,0.1,300
184,184,0.1290493750711903,49.0,209.0,0.1,300
185,185,0.12913483299780637,49.0,210.0,0.1,300
