,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00017808307893574238,115.0,0.0,0,300,0
1,1,0.12544754205737263,115.0,1.0,0,300,0
2,2,0.12552400003187358,115.0,2.0,0,300,0
3,3,0.12565791700035334,117.0,4.0,0,300,0
4,4,0.1257861671037972,119.0,6.0,0,300,0
5,5,0.12585550011135638,119.0,7.0,0,300,0
6,6,0.12592470808885992,119.0,8.0,0,300,0
7,7,0.1259940000018105,119.0,9.0,0,300,0
8,8,0.12606304208748043,119.0,10.0,0,300,0
9,9,0.12613929202780128,119.0,11.0,0,300,0
10,10,0.12621387501712888,119.0,12.0,0,300,0
11,11,0.1262843330623582,119.0,13.0,0,300,0
12,12,0.12635741708800197,119.0,14.0,0,300,0
13,13,0.12643150007352233,119.0,15.0,0,300,0
14,14,0.12650862510781735,119.0,16.0,0,300,0
15,15,0.1265805420698598,119.0,17.0,0,300,0
16,16,0.12664783303625882,119.0,18.0,0,300,0
17,17,0.12671783310361207,119.0,19.0,0,300,0
18,18,0.12678962503559887,119.0,20.0,0,300,0
19,19,0.1268622080096975,119.0,21.0,0,300,0
20,20,0.12693466700147837,119.0,22.0,0,300,0
21,21,0.12700712506193668,119.0,23.0,0,300,0
22,22,0.12708300002850592,119.0,24.0,0,300,0
23,23,0.12715579208452255,119.0,25.0,0,300,0
24,24,0.12722875003237277,119.0,26.0,0,300,0
25,25,0.12730537506286055,119.0,27.0,0,300,0
26,26,0.12757241702638566,121.0,29.0,0,300,0
27,27,0.12769475008826703,121.0,30.0,0,300,0
28,28,0.12777437502518296,121.0,31.0,0,300,0
29,29,0.12785141705535352,121.0,32.0,0,300,0
30,30,0.1279280420858413,121.0,33.0,0,300,0
31,31,0.12800425000023097,121.0,34.0,0,300,0
32,32,0.12808050005696714,121.0,35.0,0,300,0
33,33,0.12816333305090666,121.0,36.0,0,300,0
34,34,0.12824270804412663,121.0,37.0,0,300,0
35,35,0.12837912503164262,123.0,39.0,0,300,0
36,36,0.12845654203556478,123.0,40.0,0,300,0
37,37,0.12853295810054988,123.0,41.0,0,300,0
38,38,0.12860991701018065,123.0,42.0,0,300,0
39,39,0.1287509580142796,125.0,44.0,0,300,0
40,40,0.1288298750296235,125.0,45.0,0,300,0
41,41,0.12890970800071955,125.0,46.0,0,300,0
42,42,0.12898820801638067,125.0,47.0,0,300,0
43,43,0.1290668750880286,125.0,48.0,0,300,0
44,44,0.1291456250473857,125.0,49.0,0,300,0
45,45,0.1292851670878008,127.0,51.0,0,300,0
46,46,0.1293703750707209,127.0,52.0,0,300,0
47,47,0.12944945809431374,127.0,53.0,0,300,0
48,48,0.12952895800117403,127.0,54.0,0,300,0
49,49,0.12961000006180257,127.0,55.0,0,300,0
50,50,0.1296888750512153,127.0,56.0,0,300,0
51,51,0.12977116706315428,127.0,57.0,0,300,0
52,52,0.12985600007232279,127.0,58.0,0,300,0
