,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.006138166994787753,53.0,5.0,5,0.05,300
1,1,0.022578958072699606,43.0,12.0,5,0.05,300
2,2,0.02771487506106496,43.0,18.0,5,0.05,300
3,3,0.0327712920261547,43.0,24.0,5,0.05,300
4,4,0.03782029205467552,43.0,30.0,5,0.05,300
5,5,0.04286849999334663,43.0,36.0,5,0.05,300
6,6,0.047907792031764984,43.0,42.0,5,0.05,300
7,7,0.0529564170865342,43.0,48.0,5,0.05,300
8,8,0.058006708044558764,43.0,54.0,5,0.05,300
9,9,0.06305566697847098,43.0,60.0,5,0.05,300
10,10,0.06811700004618615,43.0,66.0,5,0.05,300
11,11,0.07315475004725158,43.0,72.0,5,0.05,300
12,12,0.07819679204840213,43.0,78.0,5,0.05,300
13,13,0.09056229202542454,43.0,84.0,5,0.05,300
14,14,0.09578320803120732,43.0,90.0,5,0.05,300
15,15,0.10089491703547537,43.0,96.0,5,0.05,300
16,16,0.1059785420075059,43.0,102.0,5,0.05,300
17,17,0.1110457080649212,43.0,108.0,5,0.05,300
18,18,0.11612591706216335,43.0,114.0,5,0.05,300
19,19,0.12185908306855708,43.0,120.0,5,0.05,300
20,20,0.12698329205159098,43.0,126.0,5,0.05,300
21,21,0.1328390419948846,42.0,133.0,5,0.05,300
22,22,0.13787195808254182,42.0,139.0,5,0.05,300
23,23,0.1492533329874277,42.0,145.0,5,0.05,300
24,24,0.15606720803771168,42.0,151.0,5,0.05,300
25,25,0.16120208299253136,42.0,157.0,5,0.05,300
26,26,0.16627912502735853,42.0,163.0,5,0.05,300
27,27,0.17134670808445662,42.0,169.0,5,0.05,300
28,28,0.1763993330532685,42.0,175.0,5,0.05,300
29,29,0.18145654199179262,42.0,181.0,5,0.05,300
30,30,0.18651766702532768,42.0,187.0,5,0.05,300
31,31,0.191562750027515,42.0,193.0,5,0.05,300
32,32,0.1966113750822842,42.0,199.0,5,0.05,300
33,33,0.20167862507514656,42.0,205.0,5,0.05,300
34,34,0.20673766708932817,42.0,211.0,5,0.05,300
35,35,0.21180362498853356,42.0,217.0,5,0.05,300
36,36,0.21685550000984222,42.0,223.0,5,0.05,300
37,37,0.22192254208493978,42.0,229.0,5,0.05,300
38,38,0.2269618749851361,42.0,235.0,5,0.05,300
39,39,0.232015083078295,42.0,241.0,5,0.05,300
40,40,0.23708283307496458,42.0,247.0,5,0.05,300
41,41,0.24214212503284216,42.0,253.0,5,0.05,300
42,42,0.25105437508318573,42.0,259.0,5,0.05,300
43,43,0.259448750060983,42.0,265.0,5,0.05,300
44,44,0.26459237502422184,42.0,271.0,5,0.05,300
45,45,0.26972370804287493,42.0,277.0,5,0.05,300
46,46,0.2748157500755042,42.0,283.0,5,0.05,300
47,47,0.279904333059676,42.0,289.0,5,0.05,300
48,48,0.284992125001736,42.0,295.0,5,0.05,300
49,49,0.29009733302518725,42.0,301.0,5,0.05,300
50,50,0.29519558302126825,42.0,307.0,5,0.05,300
51,51,0.30074845801573247,42.0,313.0,5,0.05,300
52,52,0.30598254199139774,42.0,319.0,5,0.05,300
53,53,0.3111038750503212,42.0,325.0,5,0.05,300
54,54,0.3162124580703676,42.0,331.0,5,0.05,300
55,55,0.3213214579736814,42.0,337.0,5,0.05,300
56,56,0.32642154197674245,42.0,343.0,5,0.05,300
57,57,0.331519375089556,42.0,349.0,5,0.05,300
58,58,0.3435689579928294,42.0,355.0,5,0.05,300
59,59,0.3487861250760034,42.0,361.0,5,0.05,300
60,60,0.3548149580601603,42.0,367.0,5,0.05,300
61,61,0.36031500005628914,42.0,373.0,5,0.05,300
62,62,0.365447917021811,42.0,379.0,5,0.05,300
63,63,0.3757962080417201,42.0,385.0,5,0.05,300
64,64,0.3809485420351848,42.0,391.0,5,0.05,300
65,65,0.38605966698378325,42.0,397.0,5,0.05,300
66,66,0.39116558304522187,42.0,403.0,5,0.05,300
67,67,0.39838383300229907,42.0,409.0,5,0.05,300
68,68,0.40365687501616776,42.0,415.0,5,0.05,300
69,69,0.4088701669825241,42.0,421.0,5,0.05,300
70,70,0.4228597499895841,42.0,427.0,5,0.05,300
71,71,0.43078695808071643,42.0,433.0,5,0.05,300
72,0,0.006138166994787753,53.0,5.0,5,0.1,300
73,1,0.022578958072699606,43.0,12.0,5,0.1,300
74,2,0.02771487506106496,43.0,18.0,5,0.1,300
75,3,0.0327712920261547,43.0,24.0,5,0.1,300
76,4,0.03782029205467552,43.0,30.0,5,0.1,300
77,5,0.04286849999334663,43.0,36.0,5,0.1,300
78,6,0.047907792031764984,43.0,42.0,5,0.1,300
79,7,0.0529564170865342,43.0,48.0,5,0.1,300
80,8,0.058006708044558764,43.0,54.0,5,0.1,300
81,9,0.06305566697847098,43.0,60.0,5,0.1,300
82,10,0.06811700004618615,43.0,66.0,5,0.1,300
83,11,0.07315475004725158,43.0,72.0,5,0.1,300
84,12,0.07819679204840213,43.0,78.0,5,0.1,300
85,13,0.09056229202542454,43.0,84.0,5,0.1,300
86,14,0.09578320803120732,43.0,90.0,5,0.1,300
87,15,0.10089491703547537,43.0,96.0,5,0.1,300
88,16,0.1059785420075059,43.0,102.0,5,0.1,300
89,17,0.1110457080649212,43.0,108.0,5,0.1,300
90,18,0.11612591706216335,43.0,114.0,5,0.1,300
91,19,0.12185908306855708,42.0,121.0,5,0.1,300
92,20,0.12698329205159098,42.0,127.0,5,0.1,300
93,21,0.1328390419948846,42.0,133.0,5,0.1,300
94,22,0.13787195808254182,42.0,139.0,5,0.1,300
95,23,0.1492533329874277,42.0,145.0,5,0.1,300
96,24,0.15606720803771168,42.0,151.0,5,0.1,300
97,25,0.16120208299253136,42.0,157.0,5,0.1,300
98,26,0.16627912502735853,42.0,163.0,5,0.1,300
99,27,0.17134670808445662,42.0,169.0,5,0.1,300
100,28,0.1763993330532685,42.0,175.0,5,0.1,300
101,29,0.18145654199179262,42.0,181.0,5,0.1,300
102,30,0.18651766702532768,42.0,187.0,5,0.1,300
103,31,0.191562750027515,41.0,194.0,5,0.1,300
104,32,0.1966113750822842,39.0,201.0,5,0.1,300
105,33,0.20167862507514656,39.0,207.0,5,0.1,300
106,34,0.20673766708932817,39.0,213.0,5,0.1,300
107,35,0.21180362498853356,38.0,220.0,5,0.1,300
108,36,0.21685550000984222,38.0,226.0,5,0.1,300
109,37,0.22192254208493978,38.0,232.0,5,0.1,300
110,38,0.2269618749851361,38.0,238.0,5,0.1,300
111,39,0.232015083078295,38.0,244.0,5,0.1,300
112,40,0.23708283307496458,38.0,250.0,5,0.1,300
113,41,0.24214212503284216,38.0,256.0,5,0.1,300
114,42,0.25105437508318573,38.0,262.0,5,0.1,300
115,43,0.259448750060983,38.0,268.0,5,0.1,300
116,44,0.26459237502422184,38.0,274.0,5,0.1,300
117,45,0.26972370804287493,38.0,280.0,5,0.1,300
118,46,0.2748157500755042,38.0,286.0,5,0.1,300
119,47,0.279904333059676,38.0,292.0,5,0.1,300
120,48,0.284992125001736,38.0,298.0,5,0.1,300
121,49,0.29009733302518725,38.0,304.0,5,0.1,300
122,50,0.29519558302126825,38.0,310.0,5,0.1,300
123,51,0.30074845801573247,38.0,316.0,5,0.1,300
124,52,0.30598254199139774,38.0,322.0,5,0.1,300
125,53,0.3111038750503212,38.0,328.0,5,0.1,300
126,54,0.3162124580703676,38.0,334.0,5,0.1,300
127,55,0.3213214579736814,38.0,340.0,5,0.1,300
128,56,0.32642154197674245,38.0,346.0,5,0.1,300
129,57,0.331519375089556,37.0,353.0,5,0.1,300
130,58,0.3435689579928294,37.0,359.0,5,0.1,300
131,59,0.3487861250760034,37.0,365.0,5,0.1,300
132,60,0.3548149580601603,37.0,371.0,5,0.1,300
133,61,0.36031500005628914,37.0,377.0,5,0.1,300
134,62,0.365447917021811,37.0,383.0,5,0.1,300
135,63,0.3757962080417201,37.0,389.0,5,0.1,300
136,64,0.3809485420351848,37.0,395.0,5,0.1,300
137,65,0.38605966698378325,37.0,401.0,5,0.1,300
138,66,0.39116558304522187,37.0,407.0,5,0.1,300
139,67,0.39838383300229907,37.0,413.0,5,0.1,300
140,68,0.40365687501616776,37.0,419.0,5,0.1,300
141,69,0.4088701669825241,37.0,425.0,5,0.1,300
142,70,0.4228597499895841,37.0,431.0,5,0.1,300
143,71,0.43078695808071643,37.0,437.0,5,0.1,300
144,72,0.006112625007517636,37.0,443.0,5,0.1,300
145,73,0.049562665983103216,37.0,449.0,5,0.1,300
146,74,0.05471683293581009,37.0,455.0,5,0.1,300
147,75,0.05983895796816796,37.0,461.0,5,0.1,300
148,76,0.06497904099524021,37.0,467.0,5,0.1,300
149,77,0.07008283294271678,37.0,473.0,5,0.1,300
150,78,0.07518345804419369,37.0,479.0,5,0.1,300
151,79,0.0802714159945026,37.0,485.0,5,0.1,300
152,80,0.08537037495989352,37.0,491.0,5,0.1,300
153,81,0.09049337496981025,37.0,497.0,5,0.1,300
154,82,0.10300316603388637,37.0,503.0,5,0.1,300
155,83,0.10825304093305022,37.0,509.0,5,0.1,300
156,84,0.11340224999003112,37.0,515.0,5,0.1,300
157,85,0.1185336250346154,37.0,521.0,5,0.1,300
158,86,0.12365795799996704,37.0,527.0,5,0.1,300
159,87,0.1287849999498576,37.0,533.0,5,0.1,300
160,88,0.1339037079596892,37.0,539.0,5,0.1,300
161,89,0.13903845800086856,37.0,545.0,5,0.1,300
162,90,0.1458147499943152,37.0,551.0,5,0.1,300
163,91,0.1518479579826817,37.0,557.0,5,0.1,300
164,92,0.1569481659680605,37.0,563.0,5,0.1,300
165,93,0.16204695799387991,37.0,569.0,5,0.1,300
166,94,0.167135791038163,37.0,575.0,5,0.1,300
167,95,0.17221733299084008,37.0,581.0,5,0.1,300
168,96,0.17727650003507733,37.0,587.0,5,0.1,300
169,97,0.1823874160181731,37.0,593.0,5,0.1,300
170,98,0.18745566601864994,37.0,599.0,5,0.1,300
171,99,0.1925023749936372,37.0,605.0,5,0.1,300
172,100,0.19755012495443225,37.0,611.0,5,0.1,300
173,101,0.20260762493126094,37.0,617.0,5,0.1,300
174,102,0.20765825000125915,37.0,623.0,5,0.1,300
175,103,0.21354104101192206,37.0,629.0,5,0.1,300
176,104,0.21941866597626358,37.0,635.0,5,0.1,300
177,105,0.22448350000195205,37.0,641.0,5,0.1,300
178,106,0.2295245829736814,37.0,647.0,5,0.1,300
179,107,0.23669625003822148,37.0,653.0,5,0.1,300
180,0,0.006138166994787753,53.0,5.0,5,0.2,300
181,1,0.022578958072699606,43.0,12.0,5,0.2,300
182,2,0.02771487506106496,40.0,19.0,5,0.2,300
183,3,0.0327712920261547,40.0,25.0,5,0.2,300
184,4,0.03782029205467552,40.0,31.0,5,0.2,300
185,5,0.04286849999334663,40.0,37.0,5,0.2,300
186,6,0.047907792031764984,39.0,44.0,5,0.2,300
187,7,0.0529564170865342,39.0,50.0,5,0.2,300
188,8,0.058006708044558764,39.0,56.0,5,0.2,300
189,9,0.06305566697847098,39.0,62.0,5,0.2,300
190,10,0.06811700004618615,39.0,68.0,5,0.2,300
191,11,0.07315475004725158,38.0,75.0,5,0.2,300
192,12,0.07819679204840213,38.0,81.0,5,0.2,300
193,13,0.09056229202542454,38.0,87.0,5,0.2,300
194,14,0.09578320803120732,38.0,93.0,5,0.2,300
195,15,0.10089491703547537,38.0,99.0,5,0.2,300
196,16,0.1059785420075059,38.0,105.0,5,0.2,300
197,17,0.1110457080649212,38.0,111.0,5,0.2,300
198,18,0.11612591706216335,38.0,117.0,5,0.2,300
199,19,0.12185908306855708,38.0,123.0,5,0.2,300
200,20,0.12698329205159098,38.0,129.0,5,0.2,300
201,21,0.1328390419948846,37.0,136.0,5,0.2,300
202,22,0.13787195808254182,36.0,143.0,5,0.2,300
203,23,0.1492533329874277,36.0,149.0,5,0.2,300
204,24,0.15606720803771168,36.0,155.0,5,0.2,300
205,25,0.16120208299253136,36.0,161.0,5,0.2,300
206,26,0.16627912502735853,33.0,168.0,5,0.2,300
207,27,0.17134670808445662,33.0,174.0,5,0.2,300
208,28,0.1763993330532685,33.0,180.0,5,0.2,300
209,29,0.18145654199179262,33.0,186.0,5,0.2,300
210,30,0.18651766702532768,33.0,192.0,5,0.2,300
211,31,0.191562750027515,33.0,198.0,5,0.2,300
212,32,0.1966113750822842,33.0,204.0,5,0.2,300
213,33,0.20167862507514656,33.0,210.0,5,0.2,300
214,34,0.20673766708932817,33.0,216.0,5,0.2,300
215,35,0.21180362498853356,33.0,222.0,5,0.2,300
216,36,0.21685550000984222,31.0,229.0,5,0.2,300
217,37,0.22192254208493978,31.0,235.0,5,0.2,300
218,38,0.2269618749851361,31.0,241.0,5,0.2,300
219,39,0.232015083078295,31.0,247.0,5,0.2,300
220,40,0.23708283307496458,31.0,253.0,5,0.2,300
221,41,0.24214212503284216,31.0,259.0,5,0.2,300
222,42,0.25105437508318573,31.0,265.0,5,0.2,300
223,43,0.259448750060983,31.0,271.0,5,0.2,300
224,44,0.26459237502422184,31.0,277.0,5,0.2,300
225,45,0.26972370804287493,31.0,283.0,5,0.2,300
226,46,0.2748157500755042,31.0,289.0,5,0.2,300
227,47,0.279904333059676,31.0,295.0,5,0.2,300
228,48,0.284992125001736,31.0,301.0,5,0.2,300
229,49,0.29009733302518725,31.0,307.0,5,0.2,300
230,50,0.29519558302126825,31.0,313.0,5,0.2,300
231,51,0.30074845801573247,31.0,319.0,5,0.2,300
232,52,0.30598254199139774,31.0,325.0,5,0.2,300
233,53,0.3111038750503212,31.0,331.0,5,0.2,300
234,54,0.3162124580703676,31.0,337.0,5,0.2,300
235,55,0.3213214579736814,31.0,343.0,5,0.2,300
236,56,0.32642154197674245,31.0,349.0,5,0.2,300
237,57,0.331519375089556,31.0,355.0,5,0.2,300
238,58,0.3435689579928294,31.0,361.0,5,0.2,300
239,59,0.3487861250760034,31.0,367.0,5,0.2,300
240,60,0.3548149580601603,31.0,373.0,5,0.2,300
241,61,0.36031500005628914,31.0,379.0,5,0.2,300
242,62,0.365447917021811,29.0,386.0,5,0.2,300
243,63,0.3757962080417201,29.0,392.0,5,0.2,300
244,64,0.3809485420351848,29.0,398.0,5,0.2,300
245,65,0.38605966698378325,29.0,404.0,5,0.2,300
246,66,0.39116558304522187,29.0,410.0,5,0.2,300
247,67,0.39838383300229907,29.0,416.0,5,0.2,300
248,68,0.40365687501616776,29.0,422.0,5,0.2,300
249,69,0.4088701669825241,29.0,428.0,5,0.2,300
250,70,0.4228597499895841,29.0,434.0,5,0.2,300
251,71,0.43078695808071643,29.0,440.0,5,0.2,300
252,72,0.006112625007517636,29.0,446.0,5,0.2,300
253,73,0.049562665983103216,29.0,452.0,5,0.2,300
254,74,0.05471683293581009,29.0,458.0,5,0.2,300
255,75,0.05983895796816796,29.0,464.0,5,0.2,300
256,76,0.06497904099524021,29.0,470.0,5,0.2,300
257,77,0.07008283294271678,29.0,476.0,5,0.2,300
258,78,0.07518345804419369,29.0,482.0,5,0.2,300
259,79,0.0802714159945026,29.0,488.0,5,0.2,300
260,80,0.08537037495989352,29.0,494.0,5,0.2,300
261,81,0.09049337496981025,29.0,500.0,5,0.2,300
262,82,0.10300316603388637,29.0,506.0,5,0.2,300
