,Iteration,Time,Fitness,FEvals,Temperature,max_iters
0,0,0.0001663339789956808,131.0,0.0,0.1,300
1,1,0.010329999960958958,132.0,2.0,0.1,300
2,2,0.010392250027507544,132.0,3.0,0.1,300
3,3,0.010422041988931596,133.0,5.0,0.1,300
4,4,0.010445458930917084,133.0,6.0,0.1,300
5,5,0.010469250031746924,133.0,7.0,0.1,300
6,6,0.010490958928130567,133.0,8.0,0.1,300
7,7,0.010516666923649609,134.0,10.0,0.1,300
8,8,0.010541666997596622,135.0,12.0,0.1,300
9,9,0.01056712493300438,135.0,13.0,0.1,300
10,10,0.010590750025585294,135.0,14.0,0.1,300
11,11,0.010616124956868589,135.0,15.0,0.1,300
12,12,0.010645375004969537,136.0,17.0,0.1,300
13,13,0.01067520899232477,137.0,19.0,0.1,300
14,14,0.01070395892020315,138.0,21.0,0.1,300
15,15,0.010733666946180165,139.0,23.0,0.1,300
16,16,0.010757541982457042,139.0,24.0,0.1,300
17,17,0.01078541693277657,139.0,25.0,0.1,300
18,18,0.01081179198808968,139.0,26.0,0.1,300
19,19,0.010837959009222686,139.0,27.0,0.1,300
20,20,0.010863167000934482,139.0,28.0,0.1,300
21,21,0.01088791701477021,139.0,29.0,0.1,300
22,22,0.010918334010057151,140.0,31.0,0.1,300
23,23,0.010943416971713305,140.0,32.0,0.1,300
24,24,0.010968999937176704,140.0,33.0,0.1,300
25,25,0.010994541924446821,140.0,34.0,0.1,300
26,26,0.011019874946214259,140.0,35.0,0.1,300
27,27,0.011045499937608838,140.0,36.0,0.1,300
28,28,0.011071417015045881,140.0,37.0,0.1,300
29,29,0.011097416980192065,140.0,38.0,0.1,300
30,30,0.011127666919492185,141.0,40.0,0.1,300
31,31,0.011154124978929758,141.0,41.0,0.1,300
32,32,0.011181583977304399,141.0,42.0,0.1,300
33,33,0.011214958969503641,142.0,44.0,0.1,300
34,34,0.011244999943301082,142.0,45.0,0.1,300
35,35,0.011276167002506554,143.0,47.0,0.1,300
36,36,0.01130391692277044,143.0,48.0,0.1,300
37,37,0.01133699994534254,144.0,50.0,0.1,300
38,38,0.01136570901144296,144.0,51.0,0.1,300
39,39,0.011397916940040886,145.0,53.0,0.1,300
40,40,0.011426249984651804,145.0,54.0,0.1,300
41,41,0.01145837502554059,145.0,55.0,0.1,300
42,42,0.011487875017337501,145.0,56.0,0.1,300
43,43,0.011520833941176534,146.0,58.0,0.1,300
44,44,0.011550209019333124,146.0,59.0,0.1,300
45,45,0.011580583988688886,146.0,60.0,0.1,300
46,46,0.01161104196216911,146.0,61.0,0.1,300
47,47,0.011646708939224482,147.0,63.0,0.1,300
48,48,0.011681333999149501,148.0,65.0,0.1,300
49,49,0.011713417014107108,148.0,66.0,0.1,300
50,50,0.011750333942472935,149.0,68.0,0.1,300
51,51,0.01178154197987169,149.0,69.0,0.1,300
52,52,0.011813499964773655,149.0,70.0,0.1,300
53,53,0.011853834032081068,150.0,72.0,0.1,300
54,54,0.011890250025317073,151.0,74.0,0.1,300
55,55,0.01192550000268966,152.0,76.0,0.1,300
56,56,0.011961458949372172,153.0,78.0,0.1,300
57,57,0.011995291919447482,153.0,79.0,0.1,300
58,58,0.012030749931000173,153.0,80.0,0.1,300
59,59,0.012068541953340173,154.0,82.0,0.1,300
60,60,0.012101667001843452,154.0,83.0,0.1,300
61,61,0.012135625001974404,154.0,84.0,0.1,300
62,62,0.012174499919638038,155.0,86.0,0.1,300
63,63,0.012209084001369774,155.0,87.0,0.1,300
64,64,0.012243791949003935,155.0,88.0,0.1,300
65,65,0.012279791990295053,155.0,89.0,0.1,300
66,66,0.01231820893008262,156.0,91.0,0.1,300
67,67,0.012353333993814886,156.0,92.0,0.1,300
68,68,0.012392209027893841,157.0,94.0,0.1,300
69,69,0.0124281250173226,157.0,95.0,0.1,300
70,70,0.01246437500230968,157.0,96.0,0.1,300
71,71,0.012500708922743797,157.0,97.0,0.1,300
72,72,0.012540124938823283,158.0,99.0,0.1,300
73,73,0.012580042006447911,159.0,101.0,0.1,300
74,74,0.01262004196178168,160.0,103.0,0.1,300
75,75,0.012660124921239913,161.0,105.0,0.1,300
76,76,0.012699958984740078,162.0,107.0,0.1,300
77,77,0.012738291989080608,162.0,108.0,0.1,300
78,78,0.012776041985489428,162.0,109.0,0.1,300
79,79,0.012817541952244937,163.0,111.0,0.1,300
80,80,0.012855916982516646,163.0,112.0,0.1,300
81,81,0.012894416926428676,163.0,113.0,0.1,300
82,82,0.012933208956383169,163.0,114.0,0.1,300
83,83,0.012975624995306134,164.0,116.0,0.1,300
84,84,0.013017749995924532,165.0,118.0,0.1,300
85,85,0.013057000003755093,165.0,119.0,0.1,300
86,86,0.013096624985337257,165.0,120.0,0.1,300
87,87,0.013136666966602206,165.0,121.0,0.1,300
88,88,0.013176374952308834,165.0,122.0,0.1,300
89,89,0.013216709019616246,165.0,123.0,0.1,300
90,90,0.013257541926577687,165.0,124.0,0.1,300
91,91,0.01329841697588563,165.0,125.0,0.1,300
92,92,0.013343124999664724,166.0,127.0,0.1,300
93,93,0.01338816701900214,167.0,129.0,0.1,300
94,94,0.013429583981633186,167.0,130.0,0.1,300
95,95,0.013474749983288348,168.0,132.0,0.1,300
96,96,0.013521166983991861,169.0,134.0,0.1,300
97,97,0.013563958927989006,169.0,135.0,0.1,300
98,98,0.013606625027023256,169.0,136.0,0.1,300
99,99,0.013649499975144863,169.0,137.0,0.1,300
100,100,0.01369225000962615,169.0,138.0,0.1,300
101,101,0.013735541957430542,169.0,139.0,0.1,300
102,102,0.013779041939415038,169.0,140.0,0.1,300
103,103,0.013825958943925798,170.0,142.0,0.1,300
104,104,0.01386983401607722,170.0,143.0,0.1,300
105,105,0.013913959031924605,170.0,144.0,0.1,300
106,106,0.013958542025648057,170.0,145.0,0.1,300
107,107,0.014006124925799668,171.0,147.0,0.1,300
108,108,0.014050666941329837,171.0,148.0,0.1,300
109,109,0.014097000006586313,171.0,149.0,0.1,300
110,110,0.014142208965495229,171.0,150.0,0.1,300
111,111,0.014188459026627243,171.0,151.0,0.1,300
112,112,0.01423433399759233,171.0,152.0,0.1,300
113,113,0.014280417002737522,171.0,153.0,0.1,300
114,114,0.014326374977827072,171.0,154.0,0.1,300
115,115,0.014372708974406123,171.0,155.0,0.1,300
116,116,0.014422666979953647,172.0,157.0,0.1,300
117,117,0.014472374925389886,173.0,159.0,0.1,300
118,118,0.014519124990329146,173.0,160.0,0.1,300
119,119,0.014566374942660332,173.0,161.0,0.1,300
120,120,0.014617334003560245,174.0,163.0,0.1,300
121,121,0.01466816698666662,175.0,165.0,0.1,300
122,122,0.014715958968736231,175.0,166.0,0.1,300
123,123,0.014767416985705495,176.0,168.0,0.1,300
124,124,0.014815708971582353,176.0,169.0,0.1,300
125,125,0.014864166965708137,176.0,170.0,0.1,300
126,126,0.014916084008291364,177.0,172.0,0.1,300
127,127,0.014965291949920356,177.0,173.0,0.1,300
128,128,0.01501470897346735,177.0,174.0,0.1,300
129,129,0.01506891695316881,178.0,176.0,0.1,300
130,130,0.015119291958399117,178.0,177.0,0.1,300
131,131,0.015169334015809,178.0,178.0,0.1,300
132,132,0.015224208938889205,179.0,180.0,0.1,300
133,133,0.01527862495277077,180.0,182.0,0.1,300
134,134,0.015329708927311003,180.0,183.0,0.1,300
135,135,0.015381500008516014,180.0,184.0,0.1,300
136,136,0.015432875021360815,180.0,185.0,0.1,300
137,137,0.015484916977584362,180.0,186.0,0.1,300
138,138,0.015537083963863552,180.0,187.0,0.1,300
139,139,0.015594416996464133,181.0,189.0,0.1,300
140,140,0.01565083395689726,182.0,191.0,0.1,300
141,141,0.015703541925176978,182.0,192.0,0.1,300
142,142,0.015756750013679266,182.0,193.0,0.1,300
143,143,0.015810334007255733,182.0,194.0,0.1,300
144,144,0.01586741697974503,183.0,196.0,0.1,300
145,145,0.015924250008538365,184.0,198.0,0.1,300
146,146,0.015977917006239295,184.0,199.0,0.1,300
147,147,0.016032458981499076,184.0,200.0,0.1,300
148,148,0.01608687499538064,184.0,201.0,0.1,300
149,149,0.01614141697064042,184.0,202.0,0.1,300
150,150,0.016199624980799854,185.0,204.0,0.1,300
151,151,0.016254458925686777,185.0,205.0,0.1,300
152,152,0.01630979194305837,185.0,206.0,0.1,300
153,153,0.016368958982639015,186.0,208.0,0.1,300
154,154,0.016427916940301657,187.0,210.0,0.1,300
155,155,0.016484208987094462,187.0,211.0,0.1,300
156,156,0.016540291951969266,187.0,212.0,0.1,300
157,157,0.016596750007010996,187.0,213.0,0.1,300
158,158,0.016657458967529237,188.0,215.0,0.1,300
159,159,0.01671416696626693,188.0,216.0,0.1,300
160,160,0.01677470898721367,189.0,218.0,0.1,300
161,161,0.01683491701260209,190.0,220.0,0.1,300
162,162,0.01689224992878735,190.0,221.0,0.1,300
163,163,0.016950833960436285,190.0,222.0,0.1,300
164,164,0.017012667027302086,191.0,224.0,0.1,300
165,165,0.01707129192072898,191.0,225.0,0.1,300
166,166,0.01713008398655802,191.0,226.0,0.1,300
167,167,0.017189166974276304,191.0,227.0,0.1,300
168,168,0.01725062495097518,191.0,228.0,0.1,300
169,169,0.017313375021331012,192.0,230.0,0.1,300
170,170,0.01737308397423476,192.0,231.0,0.1,300
171,171,0.01743270899169147,192.0,232.0,0.1,300
172,172,0.017492666956968606,192.0,233.0,0.1,300
