,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0033751250011846423,26.0,5.0,5,0.05,300
1,1,0.015940041979774833,20.0,12.0,5,0.05,300
2,2,0.018626666977070272,20.0,18.0,5,0.05,300
3,3,0.021286417031660676,20.0,24.0,5,0.05,300
4,4,0.023934583994559944,20.0,30.0,5,0.05,300
5,5,0.026583708939142525,20.0,36.0,5,0.05,300
6,6,0.029215291957370937,20.0,42.0,5,0.05,300
7,7,0.031854999950155616,20.0,48.0,5,0.05,300
8,8,0.034514499944634736,20.0,54.0,5,0.05,300
9,9,0.03717529203277081,20.0,60.0,5,0.05,300
10,10,0.039842083933763206,20.0,66.0,5,0.05,300
11,11,0.04249916702974588,20.0,72.0,5,0.05,300
12,12,0.04514916695188731,20.0,78.0,5,0.05,300
13,13,0.04779774998314679,20.0,84.0,5,0.05,300
14,14,0.05044162494596094,20.0,90.0,5,0.05,300
15,15,0.05309683398809284,20.0,96.0,5,0.05,300
16,16,0.05573587503749877,20.0,102.0,5,0.05,300
17,17,0.05836608400568366,20.0,108.0,5,0.05,300
18,18,0.06099158397410065,20.0,114.0,5,0.05,300
19,19,0.06362425000406802,20.0,120.0,5,0.05,300
20,20,0.06625670893117785,20.0,126.0,5,0.05,300
21,21,0.06890687497798353,20.0,132.0,5,0.05,300
22,22,0.0715548750013113,20.0,138.0,5,0.05,300
23,23,0.07418837503064424,20.0,144.0,5,0.05,300
24,24,0.07681495894212276,20.0,150.0,5,0.05,300
25,25,0.0794803339522332,20.0,156.0,5,0.05,300
26,26,0.08211791701614857,20.0,162.0,5,0.05,300
27,27,0.08473962498828769,20.0,168.0,5,0.05,300
28,28,0.08737770898733288,20.0,174.0,5,0.05,300
29,29,0.09001675003673881,20.0,180.0,5,0.05,300
30,30,0.09264941699802876,20.0,186.0,5,0.05,300
31,31,0.09528262494131923,20.0,192.0,5,0.05,300
32,32,0.09791362495161593,20.0,198.0,5,0.05,300
33,33,0.10056141694076359,20.0,204.0,5,0.05,300
34,34,0.10320837493054569,20.0,210.0,5,0.05,300
35,35,0.10585275001358241,20.0,216.0,5,0.05,300
36,36,0.10848879197146744,20.0,222.0,5,0.05,300
37,37,0.1111263339407742,20.0,228.0,5,0.05,300
38,38,0.11418070900253952,17.0,235.0,5,0.05,300
39,39,0.11682287498842925,17.0,241.0,5,0.05,300
40,40,0.11945875000674278,17.0,247.0,5,0.05,300
41,41,0.1221004999242723,17.0,253.0,5,0.05,300
42,42,0.12473079201299697,17.0,259.0,5,0.05,300
43,43,0.12736633396707475,17.0,265.0,5,0.05,300
44,44,0.13000070897396654,17.0,271.0,5,0.05,300
45,45,0.13264075003098696,17.0,277.0,5,0.05,300
46,46,0.13527924998197705,17.0,283.0,5,0.05,300
47,47,0.14323466701898724,17.0,289.0,5,0.05,300
48,48,0.14796679199207574,17.0,295.0,5,0.05,300
49,49,0.1506964589934796,17.0,301.0,5,0.05,300
50,50,0.15336533403024077,17.0,307.0,5,0.05,300
51,51,0.15602400002535433,17.0,313.0,5,0.05,300
52,52,0.15868820901960135,17.0,319.0,5,0.05,300
53,53,0.16134808398783207,17.0,325.0,5,0.05,300
54,54,0.1640067920088768,17.0,331.0,5,0.05,300
55,55,0.1666523750172928,17.0,337.0,5,0.05,300
56,56,0.16931529203429818,17.0,343.0,5,0.05,300
57,57,0.17195874999742955,17.0,349.0,5,0.05,300
58,58,0.17461104202084243,17.0,355.0,5,0.05,300
59,59,0.1772771249525249,17.0,361.0,5,0.05,300
60,60,0.17994462500791997,17.0,367.0,5,0.05,300
61,61,0.18260008399374783,17.0,373.0,5,0.05,300
62,62,0.1852866249391809,17.0,379.0,5,0.05,300
63,63,0.18795774993486702,17.0,385.0,5,0.05,300
64,64,0.19065033399965614,17.0,391.0,5,0.05,300
65,65,0.19331354193855077,17.0,397.0,5,0.05,300
