,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0016214579809457064,11.0,5.0,5,0.05,300
1,1,0.01497433299664408,6.0,12.0,5,0.05,300
2,2,0.016258624964393675,6.0,18.0,5,0.05,300
3,3,0.017509707948192954,6.0,24.0,5,0.05,300
4,4,0.018752082949504256,6.0,30.0,5,0.05,300
5,5,0.019992665969766676,6.0,36.0,5,0.05,300
6,6,0.021216708002611995,6.0,42.0,5,0.05,300
7,7,0.022400707937777042,6.0,48.0,5,0.05,300
8,8,0.023596249986439943,6.0,54.0,5,0.05,300
9,9,0.02478158299345523,6.0,60.0,5,0.05,300
10,10,0.025970290997065604,6.0,66.0,5,0.05,300
11,11,0.027158499928191304,6.0,72.0,5,0.05,300
12,12,0.028352165943942964,6.0,78.0,5,0.05,300
13,13,0.029715957934968174,4.0,85.0,5,0.05,300
14,14,0.030905290972441435,4.0,91.0,5,0.05,300
15,15,0.03209087497089058,4.0,97.0,5,0.05,300
16,16,0.03328087495174259,4.0,103.0,5,0.05,300
17,17,0.03446345799602568,4.0,109.0,5,0.05,300
18,18,0.035648624994792044,4.0,115.0,5,0.05,300
19,19,0.036831332952715456,4.0,121.0,5,0.05,300
20,20,0.03801329096313566,4.0,127.0,5,0.05,300
21,21,0.03919320798013359,4.0,133.0,5,0.05,300
22,22,0.04037325002718717,4.0,139.0,5,0.05,300
23,23,0.041555415955372155,4.0,145.0,5,0.05,300
24,24,0.042738957912661135,4.0,151.0,5,0.05,300
25,25,0.04392199998255819,4.0,157.0,5,0.05,300
26,26,0.045104083023034036,4.0,163.0,5,0.05,300
27,27,0.04628474998753518,4.0,169.0,5,0.05,300
28,28,0.04746445792261511,4.0,175.0,5,0.05,300
29,29,0.048646291019394994,4.0,181.0,5,0.05,300
30,30,0.04983920801896602,4.0,187.0,5,0.05,300
31,31,0.05102041596546769,4.0,193.0,5,0.05,300
32,32,0.05220208293758333,4.0,199.0,5,0.05,300
33,33,0.0533970829565078,4.0,205.0,5,0.05,300
34,34,0.0545788329327479,4.0,211.0,5,0.05,300
35,35,0.05575829092413187,4.0,217.0,5,0.05,300
36,36,0.056940624956041574,4.0,223.0,5,0.05,300
37,37,0.05812333291396499,4.0,229.0,5,0.05,300
38,38,0.05930612492375076,4.0,235.0,5,0.05,300
39,39,0.06049520801752806,4.0,241.0,5,0.05,300
40,40,0.06167579093016684,4.0,247.0,5,0.05,300
41,41,0.06286770792212337,4.0,253.0,5,0.05,300
42,42,0.06405112496577203,4.0,259.0,5,0.05,300
43,43,0.06524349993560463,4.0,265.0,5,0.05,300
44,44,0.06642720801755786,4.0,271.0,5,0.05,300
45,45,0.06761545792687684,4.0,277.0,5,0.05,300
46,46,0.0688117080135271,4.0,283.0,5,0.05,300
47,47,0.06999979098327458,4.0,289.0,5,0.05,300
48,48,0.07118516601622105,4.0,295.0,5,0.05,300
49,49,0.07237312500365078,4.0,301.0,5,0.05,300
50,50,0.07356099993921816,4.0,307.0,5,0.05,300
51,51,0.07474716601427644,4.0,313.0,5,0.05,300
52,52,0.07593108294531703,4.0,319.0,5,0.05,300
53,53,0.07712049991823733,4.0,325.0,5,0.05,300
54,54,0.07831212494056672,4.0,331.0,5,0.05,300
55,55,0.0794986659893766,4.0,337.0,5,0.05,300
56,56,0.08068695792462677,4.0,343.0,5,0.05,300
57,57,0.0818769580218941,4.0,349.0,5,0.05,300
58,58,0.08453204098623246,4.0,355.0,5,0.05,300
59,59,0.08581800002139062,4.0,361.0,5,0.05,300
60,60,0.08704029093496501,4.0,367.0,5,0.05,300
61,61,0.08825174998492002,4.0,373.0,5,0.05,300
62,62,0.08945941599085927,4.0,379.0,5,0.05,300
63,63,0.09067737497389317,4.0,385.0,5,0.05,300
64,0,0.0016214579809457064,11.0,5.0,5,0.1,300
65,1,0.01497433299664408,6.0,12.0,5,0.1,300
66,2,0.016258624964393675,6.0,18.0,5,0.1,300
67,3,0.017509707948192954,6.0,24.0,5,0.1,300
68,4,0.018752082949504256,6.0,30.0,5,0.1,300
69,5,0.019992665969766676,6.0,36.0,5,0.1,300
70,6,0.021216708002611995,6.0,42.0,5,0.1,300
71,7,0.022400707937777042,6.0,48.0,5,0.1,300
72,8,0.023596249986439943,6.0,54.0,5,0.1,300
73,9,0.02478158299345523,6.0,60.0,5,0.1,300
74,10,0.025970290997065604,6.0,66.0,5,0.1,300
75,11,0.027158499928191304,5.0,73.0,5,0.1,300
76,12,0.028352165943942964,5.0,79.0,5,0.1,300
77,13,0.029715957934968174,5.0,85.0,5,0.1,300
78,14,0.030905290972441435,4.0,92.0,5,0.1,300
79,15,0.03209087497089058,4.0,98.0,5,0.1,300
80,16,0.03328087495174259,4.0,104.0,5,0.1,300
81,17,0.03446345799602568,4.0,110.0,5,0.1,300
82,18,0.035648624994792044,4.0,116.0,5,0.1,300
83,19,0.036831332952715456,4.0,122.0,5,0.1,300
84,20,0.03801329096313566,4.0,128.0,5,0.1,300
85,21,0.03919320798013359,4.0,134.0,5,0.1,300
86,22,0.04037325002718717,4.0,140.0,5,0.1,300
87,23,0.041555415955372155,4.0,146.0,5,0.1,300
88,24,0.042738957912661135,4.0,152.0,5,0.1,300
89,25,0.04392199998255819,4.0,158.0,5,0.1,300
90,26,0.045104083023034036,4.0,164.0,5,0.1,300
91,27,0.04628474998753518,4.0,170.0,5,0.1,300
92,28,0.04746445792261511,4.0,176.0,5,0.1,300
93,29,0.048646291019394994,3.0,183.0,5,0.1,300
94,30,0.04983920801896602,3.0,189.0,5,0.1,300
95,31,0.05102041596546769,3.0,195.0,5,0.1,300
96,32,0.05220208293758333,3.0,201.0,5,0.1,300
97,33,0.0533970829565078,3.0,207.0,5,0.1,300
98,34,0.0545788329327479,3.0,213.0,5,0.1,300
99,35,0.05575829092413187,3.0,219.0,5,0.1,300
100,36,0.056940624956041574,3.0,225.0,5,0.1,300
101,37,0.05812333291396499,3.0,231.0,5,0.1,300
102,38,0.05930612492375076,3.0,237.0,5,0.1,300
103,39,0.06049520801752806,3.0,243.0,5,0.1,300
104,40,0.06167579093016684,3.0,249.0,5,0.1,300
105,41,0.06286770792212337,3.0,255.0,5,0.1,300
106,42,0.06405112496577203,3.0,261.0,5,0.1,300
107,43,0.06524349993560463,3.0,267.0,5,0.1,300
108,44,0.06642720801755786,3.0,273.0,5,0.1,300
109,45,0.06761545792687684,3.0,279.0,5,0.1,300
110,46,0.0688117080135271,3.0,285.0,5,0.1,300
111,47,0.06999979098327458,3.0,291.0,5,0.1,300
112,48,0.07118516601622105,3.0,297.0,5,0.1,300
113,49,0.07237312500365078,3.0,303.0,5,0.1,300
114,50,0.07356099993921816,3.0,309.0,5,0.1,300
115,51,0.07474716601427644,3.0,315.0,5,0.1,300
116,52,0.07593108294531703,3.0,321.0,5,0.1,300
117,53,0.07712049991823733,3.0,327.0,5,0.1,300
118,54,0.07831212494056672,3.0,333.0,5,0.1,300
119,55,0.0794986659893766,3.0,339.0,5,0.1,300
120,56,0.08068695792462677,3.0,345.0,5,0.1,300
121,57,0.0818769580218941,3.0,351.0,5,0.1,300
122,58,0.08453204098623246,3.0,357.0,5,0.1,300
123,59,0.08581800002139062,3.0,363.0,5,0.1,300
124,60,0.08704029093496501,3.0,369.0,5,0.1,300
125,61,0.08825174998492002,3.0,375.0,5,0.1,300
126,62,0.08945941599085927,3.0,381.0,5,0.1,300
127,63,0.09067737497389317,3.0,387.0,5,0.1,300
128,64,0.0017824580427259207,3.0,393.0,5,0.1,300
129,65,0.06453791703097522,3.0,399.0,5,0.1,300
130,66,0.0660891670268029,3.0,405.0,5,0.1,300
131,67,0.06757291697431356,3.0,411.0,5,0.1,300
132,68,0.06893929198849946,3.0,417.0,5,0.1,300
133,69,0.07030404196120799,3.0,423.0,5,0.1,300
134,70,0.07167983299586922,3.0,429.0,5,0.1,300
135,71,0.07304583303630352,3.0,435.0,5,0.1,300
136,72,0.07441454194486141,3.0,441.0,5,0.1,300
137,73,0.07775670802220702,3.0,447.0,5,0.1,300
138,74,0.08183295803610235,3.0,453.0,5,0.1,300
139,75,0.08558316703420132,3.0,459.0,5,0.1,300
140,76,0.08692637493368238,3.0,465.0,5,0.1,300
141,77,0.08814212493598461,3.0,471.0,5,0.1,300
142,78,0.08953345799818635,3.0,477.0,5,0.1,300
143,79,0.09073995798826218,3.0,483.0,5,0.1,300
144,0,0.0016214579809457064,11.0,5.0,5,0.2,300
145,1,0.01497433299664408,6.0,12.0,5,0.2,300
146,2,0.016258624964393675,6.0,18.0,5,0.2,300
147,3,0.017509707948192954,6.0,24.0,5,0.2,300
148,4,0.018752082949504256,6.0,30.0,5,0.2,300
149,5,0.019992665969766676,6.0,36.0,5,0.2,300
150,6,0.021216708002611995,6.0,42.0,5,0.2,300
151,7,0.022400707937777042,6.0,48.0,5,0.2,300
152,8,0.023596249986439943,6.0,54.0,5,0.2,300
153,9,0.02478158299345523,6.0,60.0,5,0.2,300
154,10,0.025970290997065604,5.0,67.0,5,0.2,300
155,11,0.027158499928191304,5.0,73.0,5,0.2,300
156,12,0.028352165943942964,4.0,80.0,5,0.2,300
157,13,0.029715957934968174,4.0,86.0,5,0.2,300
158,14,0.030905290972441435,4.0,92.0,5,0.2,300
159,15,0.03209087497089058,4.0,98.0,5,0.2,300
160,16,0.03328087495174259,4.0,104.0,5,0.2,300
161,17,0.03446345799602568,4.0,110.0,5,0.2,300
162,18,0.035648624994792044,4.0,116.0,5,0.2,300
163,19,0.036831332952715456,4.0,122.0,5,0.2,300
164,20,0.03801329096313566,4.0,128.0,5,0.2,300
165,21,0.03919320798013359,4.0,134.0,5,0.2,300
166,22,0.04037325002718717,4.0,140.0,5,0.2,300
167,23,0.041555415955372155,4.0,146.0,5,0.2,300
168,24,0.042738957912661135,2.0,153.0,5,0.2,300
169,25,0.04392199998255819,2.0,159.0,5,0.2,300
